Date,Location,MinTemp,MaxTemp,Temperature,Humidity,Pressure,WindSpeed,WindDir,CloudCover,SunshineHours,Rainfall,RainToday,RainTomorrow
2016-06-20,Mangaluru,15.9,28.5,21.9,45.1,1013.0,15.7,S,39.7,6.2,0.0,No,No
2016-06-21,Mangaluru,17.4,27.9,23.4,45.2,1007.1,22.1,N,43.0,7.6,5.7,Yes,Yes
2016-06-22,Mysuru,21.4,31.4,28.3,53.3,1012.9,18.3,W,46.0,4.7,0.3,No,No
2016-06-23,Belagavi,19.1,30.0,23.8,65.8,1010.1,9.8,SE,43.5,6.9,4.2,Yes,No
2016-06-24,Bengaluru,20.0,29.6,23.1,69.4,1008.5,9.4,S,77.3,2.8,3.9,Yes,Yes
2016-06-25,Hubballi,10.9,21.0,17.3,52.6,1016.1,16.3,SE,50.5,6.1,0.0,No,Yes
2016-06-26,Mysuru,22.3,30.8,25.6,45.0,1004.8,11.8,E,44.4,6.4,0.0,No,Yes
2016-06-27,Mangaluru,18.6,31.4,25.1,62.3,1015.4,19.3,N,55.7,5.1,7.8,Yes,Yes
2016-06-28,Hubballi,24.1,35.9,31.0,49.4,1016.2,16.9,E,89.5,3.1,0.0,No,Yes
2016-06-29,Mysuru,14.4,27.1,21.0,53.4,1008.4,17.5,S,29.4,7.6,0.8,No,No
2016-06-30,Mysuru,16.1,28.5,23.0,75.7,1008.8,14.1,N,42.6,6.3,4.9,Yes,Yes
2016-07-01,Belagavi,19.9,28.8,22.9,70.0,1011.9,24.0,S,32.3,6.9,0.0,No,Yes
2016-07-02,Mysuru,25.1,34.8,28.1,62.3,1014.6,28.5,W,46.4,6.2,2.5,Yes,Yes
2016-07-03,Bengaluru,17.5,26.0,21.3,45.3,1012.5,16.1,N,46.8,6.4,0.0,No,No
2016-07-04,Belagavi,16.5,28.7,22.7,63.4,1015.5,18.7,SE,43.4,5.2,0.0,No,Yes
2016-07-05,Belagavi,20.5,29.7,23.8,73.9,1022.3,17.8,NE,46.5,5.7,5.8,Yes,Yes
2016-07-06,Mangaluru,16.0,26.8,22.0,56.9,1011.0,16.4,SW,49.9,4.6,0.0,No,Yes
2016-07-07,Mangaluru,16.3,23.9,19.3,77.9,1005.1,14.2,NE,48.6,5.9,8.1,Yes,Yes
2016-07-08,Bengaluru,15.8,28.3,21.8,77.4,1017.9,13.3,NW,60.6,4.2,9.5,Yes,Yes
2016-07-09,Hubballi,21.1,29.0,25.1,82.1,1022.3,13.2,N,74.6,4.7,9.9,Yes,Yes
2016-07-10,Bengaluru,11.8,20.9,16.6,66.1,1015.9,19.4,W,61.6,5.7,0.0,No,Yes
2016-07-11,Belagavi,14.2,28.0,21.1,69.7,1008.6,15.8,E,66.1,3.4,15.5,Yes,Yes
2016-07-12,Mangaluru,12.4,21.8,17.6,79.9,1013.5,7.7,N,73.2,3.9,6.8,Yes,Yes
2016-07-13,Bengaluru,21.8,31.6,25.1,68.5,1008.7,19.8,SE,56.7,6.0,7.7,Yes,Yes
2016-07-14,Mangaluru,7.6,18.6,14.1,57.4,1017.6,,SW,45.6,6.0,0.0,No,No
2016-07-15,Bengaluru,13.5,23.0,17.8,58.3,1007.7,23.6,,,6.1,0.1,No,No
2016-07-16,Bengaluru,16.1,26.0,21.4,66.8,1013.1,19.8,NW,,4.9,10.1,Yes,Yes
2016-07-17,Mysuru,20.2,29.9,26.0,48.7,1009.6,12.5,E,36.6,8.0,0.0,No,No
2016-07-18,Bengaluru,13.3,25.1,19.4,62.7,1015.4,9.6,N,,6.0,7.1,Yes,Yes
2016-07-19,Mangaluru,12.6,24.2,17.3,77.8,1013.0,15.7,W,61.3,4.6,10.5,Yes,No
2016-07-20,Bengaluru,20.8,33.5,26.9,38.6,1015.8,16.1,SW,50.9,6.7,0.0,No,No
2016-07-21,Hubballi,10.0,20.4,13.5,83.6,1015.2,22.5,SW,41.0,3.0,15.2,Yes,Yes
2016-07-22,Mysuru,5.2,16.1,10.3,78.9,1010.2,18.8,W,78.0,5.1,17.3,Yes,Yes
2016-07-23,Bengaluru,17.7,23.9,20.8,60.1,1018.4,23.4,N,42.6,6.3,2.5,Yes,No
2016-07-24,Hubballi,12.2,22.1,16.9,72.4,1015.1,13.7,S,37.5,7.0,10.8,Yes,No
2016-07-25,Mangaluru,10.2,20.1,14.7,66.1,1010.5,22.9,SE,44.9,5.9,11.8,Yes,Yes
2016-07-26,Hubballi,14.5,24.9,21.5,81.1,1026.7,22.0,SE,94.7,3.8,12.5,Yes,Yes
2016-07-27,Mysuru,14.9,25.8,19.5,78.4,1018.0,11.1,W,50.5,4.5,12.5,Yes,Yes
2016-07-28,Mangaluru,9.5,22.0,16.1,50.0,1015.0,24.6,NE,40.1,8.4,0.0,No,No
2016-07-29,Bengaluru,8.4,17.9,13.1,74.1,1022.9,19.7,S,,6.2,9.9,Yes,Yes
2016-07-30,Bengaluru,16.5,25.8,21.6,64.8,1025.1,21.0,W,48.7,6.7,1.7,Yes,No
2016-07-31,Hubballi,16.2,24.5,20.6,68.5,1015.3,16.0,E,40.7,6.2,3.1,Yes,Yes
2016-08-01,Bengaluru,11.9,24.3,17.5,59.0,1017.8,24.7,SW,50.7,4.2,2.2,Yes,Yes
2016-08-02,Mangaluru,19.2,31.4,25.2,88.9,1011.2,14.9,NW,76.7,4.7,20.8,Yes,Yes
2016-08-03,Mangaluru,7.2,19.1,13.4,80.6,1015.5,23.0,NE,62.0,5.2,12.7,Yes,Yes
2016-08-04,Bengaluru,5.7,18.2,11.4,59.5,1015.3,23.1,NW,32.1,9.0,0.0,No,No
2016-08-05,Hubballi,10.3,18.5,14.7,52.6,1017.4,16.0,SE,40.9,6.4,0.0,No,No
2016-08-06,Bengaluru,12.8,23.6,17.1,64.2,1018.2,27.9,N,42.4,6.0,9.8,Yes,Yes
2016-08-07,Belagavi,13.8,23.5,18.2,74.2,1019.4,20.9,S,55.5,7.0,8.4,Yes,Yes
2016-08-08,Bengaluru,13.0,22.9,16.1,72.1,1017.9,22.7,SE,73.8,,6.5,Yes,Yes
2016-08-09,Mysuru,11.6,24.0,18.4,84.4,1010.7,14.0,SE,56.5,5.3,11.2,Yes,Yes
2016-08-10,Bengaluru,8.1,17.8,11.9,79.1,1012.1,28.7,S,55.3,4.5,16.4,Yes,Yes
2016-08-11,Belagavi,18.9,26.4,22.5,81.4,1014.2,15.4,SE,84.2,4.0,12.9,Yes,Yes
2016-08-12,Mysuru,11.1,20.7,16.3,73.9,1015.6,24.4,NW,67.7,4.1,1.1,Yes,Yes
2016-08-13,Hubballi,17.8,25.2,21.0,53.5,1022.3,16.4,NW,55.0,6.1,0.0,No,No
2016-08-14,Mysuru,11.5,23.6,17.8,68.0,1011.3,18.0,NE,81.6,2.9,2.7,Yes,Yes
2016-08-15,Mangaluru,11.7,22.8,18.2,83.3,1015.4,23.7,W,65.7,6.4,5.0,Yes,Yes
2016-08-16,Belagavi,14.0,25.0,18.6,70.1,1022.1,24.7,NW,23.2,7.2,0.0,No,No
2016-08-17,Mangaluru,11.1,21.8,18.0,77.0,1015.9,15.6,S,68.3,4.9,19.4,Yes,Yes
2016-08-18,Mangaluru,14.4,24.8,18.7,,1019.7,25.1,SE,28.0,7.1,0.0,No,No
2016-08-19,Mysuru,17.3,27.6,21.3,58.9,1016.8,24.9,SE,55.3,,0.0,No,Yes
2016-08-20,Mysuru,9.7,22.2,16.7,70.0,1018.9,17.1,S,27.3,7.2,0.0,No,No
2016-08-21,Mangaluru,14.6,22.2,18.7,75.3,1016.5,27.3,N,48.1,6.9,4.4,Yes,Yes
2016-08-22,Hubballi,10.6,19.7,15.4,63.9,1021.0,15.1,NW,45.1,7.3,0.0,No,Yes
2016-08-23,Bengaluru,16.0,26.0,21.4,69.1,1010.0,18.5,E,41.1,7.2,1.7,Yes,Yes
2016-08-24,Bengaluru,8.6,17.7,12.9,60.8,1016.0,22.9,S,44.1,,11.7,Yes,Yes
2016-08-25,Belagavi,18.1,28.6,22.7,85.7,1019.4,17.7,N,74.8,3.9,18.4,Yes,Yes
2016-08-26,Mysuru,9.4,19.6,15.2,68.8,1020.6,22.2,SW,41.8,7.6,0.0,No,No
2016-08-27,Bengaluru,3.7,12.7,9.6,89.9,1025.5,22.1,SE,69.2,5.4,16.2,Yes,Yes
2016-08-28,Hubballi,9.5,22.2,15.8,91.0,1016.1,20.5,NE,46.9,2.9,7.5,Yes,Yes
2016-08-29,Belagavi,7.1,17.2,12.5,71.8,1025.5,24.6,SW,50.9,5.4,0.0,No,No
2016-08-30,Mysuru,14.5,22.6,18.5,60.8,1014.9,20.4,W,54.2,5.2,12.6,Yes,Yes
2016-08-31,Bengaluru,8.1,18.7,12.4,48.0,1024.9,22.3,SE,29.3,8.4,0.0,No,No
2016-09-01,Mangaluru,6.6,19.7,13.2,55.5,1022.4,26.0,SE,27.5,7.6,0.0,No,No
2016-09-02,Hubballi,1.4,13.3,7.3,56.8,1013.8,24.6,SW,55.1,6.3,3.4,Yes,No
2016-09-03,Hubballi,9.7,17.5,13.0,90.0,1019.9,,N,77.8,2.2,10.8,Yes,Yes
2016-09-04,Mysuru,-0.9,9.0,5.1,,1018.2,16.9,S,53.8,5.8,9.8,Yes,Yes
2016-09-05,Hubballi,4.1,14.2,8.4,78.3,1021.6,23.6,NW,49.5,7.0,2.8,Yes,No
2016-09-06,Mysuru,14.6,20.9,17.7,,1017.4,18.1,E,46.2,4.4,0.0,No,No
2016-09-07,Hubballi,12.8,22.3,17.8,59.5,1017.0,16.5,E,49.6,8.9,3.4,Yes,No
2016-09-08,Bengaluru,9.7,22.3,16.3,84.6,1025.4,21.4,NW,62.5,6.2,7.0,Yes,Yes
2016-09-09,Mysuru,5.9,16.0,10.6,77.5,1018.1,18.1,S,18.1,8.5,8.1,Yes,Yes
2016-09-10,Hubballi,7.3,20.2,14.3,72.4,1022.8,24.9,W,37.9,5.8,0.0,No,No
2016-09-11,Bengaluru,10.7,19.7,14.4,81.0,1017.6,25.0,NW,44.7,6.1,14.0,Yes,Yes
2016-09-12,Bengaluru,5.3,13.7,9.7,93.9,1027.0,14.2,NW,64.8,4.7,18.8,Yes,Yes
2016-09-13,Bengaluru,17.3,25.3,20.4,71.7,1015.4,18.5,S,56.5,5.8,17.2,Yes,Yes
2016-09-14,Mysuru,14.6,23.9,17.8,75.3,1015.7,16.0,NE,64.7,6.4,10.7,Yes,Yes
2016-09-15,Mysuru,9.0,17.3,13.4,76.8,1026.4,20.0,S,59.6,4.5,0.0,No,Yes
2016-09-16,Hubballi,9.2,21.2,14.3,100.0,1016.6,23.7,W,45.5,6.9,25.6,Yes,Yes
2016-09-17,Mangaluru,11.1,18.8,15.0,,1026.9,20.9,NE,66.5,2.9,0.0,No,No
2016-09-18,Mangaluru,2.3,9.1,6.0,82.9,1023.3,19.5,S,77.2,3.1,7.6,Yes,Yes
2016-09-19,Belagavi,8.5,19.3,13.2,73.4,1018.1,27.1,W,35.5,7.5,0.0,No,No
2016-09-20,Mangaluru,7.7,18.1,11.4,81.6,1009.8,12.7,W,62.6,5.6,7.8,Yes,Yes
2016-09-21,Mangaluru,4.6,14.1,10.1,66.9,1018.8,26.9,NE,42.8,5.5,3.2,Yes,Yes
2016-09-22,Hubballi,6.1,16.6,13.0,74.3,1019.5,19.8,S,56.8,4.7,2.2,Yes,Yes
2016-09-23,Mysuru,15.0,25.1,21.2,83.4,1024.8,21.7,S,74.2,5.6,9.6,Yes,Yes
2016-09-24,Mangaluru,12.7,22.1,16.6,100.0,1026.9,19.9,E,97.0,3.3,27.7,Yes,Yes
2016-09-25,Belagavi,4.9,17.1,11.7,84.6,1015.6,28.2,SE,70.1,4.4,18.1,Yes,Yes
2016-09-26,Hubballi,10.3,21.8,16.3,64.8,1023.0,17.1,SE,55.3,2.7,0.9,No,Yes
2016-09-27,Bengaluru,16.0,22.6,19.6,,1022.8,22.0,NE,47.9,9.0,1.8,Yes,Yes
2016-09-28,Bengaluru,12.4,21.3,17.7,69.6,1024.4,24.1,N,55.6,5.3,2.0,Yes,Yes
2016-09-29,Belagavi,7.4,18.2,14.2,53.5,1021.5,15.6,NW,66.8,4.1,0.0,No,Yes
2016-09-30,Mysuru,8.0,17.2,11.4,71.0,1009.3,18.3,SW,52.7,5.0,7.8,Yes,Yes
2016-10-01,Bengaluru,12.7,22.2,16.8,83.8,1018.2,21.4,E,45.2,6.7,9.7,Yes,Yes
2016-10-02,Mysuru,11.1,21.1,15.6,59.7,1013.2,18.5,NW,24.6,8.4,0.0,No,No
2016-10-03,Mangaluru,14.1,22.9,17.6,87.6,1018.0,18.7,S,67.7,5.5,16.4,Yes,Yes
2016-10-04,Mangaluru,12.4,22.5,16.6,80.8,1023.9,20.6,E,61.0,3.8,2.4,Yes,No
2016-10-05,Mangaluru,12.5,25.0,18.2,66.1,1020.5,24.6,N,41.8,6.1,0.0,No,No
2016-10-06,Bengaluru,7.0,17.6,11.9,73.2,1024.7,20.6,E,69.7,6.6,2.2,Yes,Yes
2016-10-07,Bengaluru,14.6,25.3,19.3,94.1,1020.7,26.3,N,56.3,5.6,8.8,Yes,Yes
2016-10-08,Mysuru,10.1,20.3,14.9,83.7,1012.5,18.0,SW,56.4,5.1,19.6,Yes,Yes
2016-10-09,Mysuru,16.4,28.6,22.4,74.9,1006.3,16.9,N,54.7,4.3,15.2,Yes,Yes
2016-10-10,Belagavi,4.4,18.1,11.4,71.9,1019.7,29.6,N,48.5,6.6,0.0,No,No
2016-10-11,Mangaluru,15.7,26.5,21.1,75.6,1017.8,19.3,W,58.8,6.3,10.1,Yes,Yes
2016-10-12,Hubballi,9.0,18.7,15.0,,1014.0,16.6,N,69.7,5.2,6.9,Yes,Yes
2016-10-13,Hubballi,7.1,17.7,11.6,49.4,1010.3,14.9,N,27.6,7.4,0.0,No,No
2016-10-14,Mangaluru,5.9,17.9,12.3,99.1,1015.2,26.2,S,72.0,4.4,11.1,Yes,Yes
2016-10-15,Belagavi,8.3,19.7,13.0,76.4,1017.8,20.5,E,58.1,7.2,13.4,Yes,Yes
2016-10-16,Mysuru,9.3,20.1,16.0,79.2,1022.1,20.8,SE,59.0,6.4,0.0,No,No
2016-10-17,Bengaluru,10.5,23.3,16.4,73.7,1019.7,21.1,SE,67.5,3.4,7.9,Yes,Yes
2016-10-18,Belagavi,6.3,17.3,12.1,65.5,1026.8,25.8,NW,51.9,2.6,0.0,No,Yes
2016-10-19,Belagavi,10.2,21.2,14.3,72.0,1013.5,21.0,S,61.0,5.3,13.1,Yes,Yes
2016-10-20,Mangaluru,16.9,29.2,23.0,54.9,1023.1,31.1,NE,57.7,6.1,0.0,No,Yes
2016-10-21,Mysuru,18.0,27.9,21.4,100.0,1018.8,22.2,SW,57.4,3.9,14.5,Yes,Yes
2016-10-22,Hubballi,11.2,20.6,16.3,59.1,1022.0,25.9,W,53.1,5.6,0.0,No,Yes
2016-10-23,Hubballi,8.8,18.7,14.8,61.5,1016.4,24.8,NW,45.8,5.9,1.7,Yes,Yes
2016-10-24,Hubballi,8.6,20.7,15.2,68.5,1023.9,21.4,N,50.4,5.9,0.5,No,No
2016-10-25,Belagavi,11.9,21.7,17.2,89.1,1019.9,19.2,E,55.8,4.7,10.3,Yes,Yes
2016-10-26,Bengaluru,6.7,17.6,10.7,73.7,1015.0,22.8,N,61.5,6.4,5.5,Yes,Yes
2016-10-27,Mysuru,7.4,18.8,13.8,58.6,1018.3,23.5,W,49.7,6.0,0.0,No,No
2016-10-28,Bengaluru,2.2,11.7,8.2,88.3,1017.1,19.1,NW,66.3,3.4,7.4,Yes,Yes
2016-10-29,Hubballi,13.0,21.6,16.6,81.9,1020.7,,N,57.5,6.3,12.5,Yes,Yes
2016-10-30,Bengaluru,11.1,22.8,17.6,79.5,1012.3,26.3,NW,32.7,5.8,2.7,Yes,Yes
2016-10-31,Belagavi,6.3,16.2,13.2,81.5,1018.0,29.6,SE,58.1,6.7,5.3,Yes,Yes
2016-11-01,Mangaluru,16.3,25.5,21.5,100.0,,24.7,N,66.0,5.7,8.5,Yes,Yes
2016-11-02,Bengaluru,7.2,13.4,10.4,98.9,1018.2,28.7,NW,68.2,6.0,7.5,Yes,Yes
2016-11-03,Bengaluru,2.8,14.7,9.5,64.3,1024.7,18.6,W,41.8,6.3,0.0,No,No
2016-11-04,Bengaluru,12.8,20.5,16.3,91.8,1021.8,23.9,E,43.8,5.8,13.1,Yes,Yes
2016-11-05,Hubballi,14.1,23.4,19.7,76.8,1017.8,26.4,E,65.1,4.7,6.1,Yes,Yes
2016-11-06,Bengaluru,17.7,28.7,22.3,78.0,1018.9,17.4,SE,52.1,5.6,8.6,Yes,Yes
2016-11-07,Mysuru,6.9,16.9,13.8,51.6,1019.2,19.0,S,48.2,5.2,0.0,No,No
2016-11-08,Belagavi,13.4,25.8,20.1,69.7,1019.7,27.9,SE,48.7,5.3,6.0,Yes,Yes
2016-11-09,Mysuru,9.5,21.0,15.7,61.8,1008.5,17.0,SE,49.6,5.4,2.0,Yes,Yes
2016-11-10,Mysuru,11.4,21.3,15.2,81.3,1016.1,15.4,W,50.8,4.4,0.8,No,Yes
2016-11-11,Hubballi,13.7,23.1,19.5,84.1,1010.1,26.9,N,44.1,7.1,8.3,Yes,Yes
2016-11-12,Bengaluru,13.4,25.2,18.7,46.2,1023.8,25.5,NE,50.6,5.7,3.7,Yes,Yes
2016-11-13,Belagavi,6.3,14.2,9.9,70.6,1017.1,22.4,SW,44.2,5.9,13.1,Yes,Yes
2016-11-14,Belagavi,16.0,25.2,22.2,84.2,1016.3,20.4,S,61.1,3.6,14.6,Yes,Yes
2016-11-15,Belagavi,18.6,27.5,21.9,68.3,1021.7,18.8,S,58.5,3.7,2.5,Yes,No
2016-11-16,Bengaluru,9.1,20.4,14.0,79.1,1019.3,21.6,W,47.8,8.3,7.2,Yes,Yes
2016-11-17,Belagavi,13.5,22.6,18.2,74.4,1011.4,26.7,S,36.7,6.2,6.0,Yes,Yes
2016-11-18,Belagavi,12.4,23.8,18.7,74.1,1016.6,21.3,N,91.0,3.1,15.2,Yes,Yes
2016-11-19,Mangaluru,13.1,22.5,17.8,66.5,1015.2,28.9,NW,43.7,6.6,4.2,Yes,No
2016-11-20,Mangaluru,8.9,17.9,14.7,55.0,1008.1,16.6,SE,56.3,2.0,4.8,Yes,Yes
2016-11-21,Belagavi,9.4,20.3,14.3,55.9,1013.3,20.0,SW,76.5,5.8,4.9,Yes,Yes
2016-11-22,Mysuru,11.7,23.8,17.0,77.7,1015.8,18.6,W,67.9,5.2,4.1,Yes,Yes
2016-11-23,Bengaluru,17.9,26.6,21.9,69.2,1016.0,15.6,W,48.2,5.1,0.5,No,Yes
2016-11-24,Mysuru,15.7,23.1,19.5,67.1,1009.1,19.3,N,50.8,5.7,10.8,Yes,Yes
2016-11-25,Mysuru,10.1,21.0,16.0,63.5,1022.2,21.5,E,37.9,5.5,0.0,No,Yes
2016-11-26,Bengaluru,17.2,27.3,20.6,64.7,,21.9,NE,64.1,6.9,7.6,Yes,Yes
2016-11-27,Bengaluru,2.6,11.7,6.3,80.7,1016.4,28.4,NW,65.8,3.4,9.9,Yes,Yes
2016-11-28,Hubballi,15.6,26.2,22.4,63.9,1018.2,21.5,NE,42.8,5.8,0.0,No,Yes
2016-11-29,Hubballi,6.9,16.2,10.9,51.6,1012.1,24.2,SW,30.0,6.6,0.0,No,No
2016-11-30,Hubballi,12.3,20.9,16.6,76.4,1018.3,19.8,N,,7.1,0.0,No,No
2016-12-01,Belagavi,8.1,16.8,13.7,64.8,1014.1,26.1,SE,65.7,6.2,0.4,No,Yes
2016-12-02,Belagavi,8.3,19.7,13.1,67.4,1011.3,28.9,S,53.8,7.7,13.2,Yes,No
2016-12-03,Belagavi,17.8,29.2,23.0,86.1,1018.6,21.4,SW,62.7,4.3,9.3,Yes,Yes
2016-12-04,Hubballi,13.1,23.3,16.6,66.3,1023.1,,SW,39.2,7.2,0.0,No,Yes
2016-12-05,Bengaluru,14.3,25.8,20.0,69.8,1019.1,16.9,E,31.0,7.5,7.7,Yes,Yes
2016-12-06,Belagavi,14.9,23.4,18.6,51.9,1020.0,20.2,E,60.2,3.8,3.6,Yes,Yes
2016-12-07,Bengaluru,14.8,25.8,20.8,63.2,1012.7,,W,50.9,8.7,1.0,No,No
2016-12-08,Hubballi,14.2,23.1,19.3,72.9,1007.3,21.7,W,67.8,6.0,15.6,Yes,Yes
2016-12-09,Bengaluru,7.7,18.6,14.0,46.7,1022.6,20.6,SW,37.9,,0.0,No,No
2016-12-10,Belagavi,19.6,26.9,23.3,67.5,1025.3,18.7,W,48.5,,0.0,No,No
2016-12-11,Bengaluru,12.9,22.3,17.4,66.1,1022.7,16.1,NW,,6.3,5.9,Yes,Yes
2016-12-12,Hubballi,6.9,18.9,13.3,65.1,1013.2,20.1,NE,62.0,4.9,4.5,Yes,Yes
2016-12-13,Belagavi,11.8,22.0,17.9,76.8,1009.0,25.9,SW,67.7,4.7,14.1,Yes,Yes
2016-12-14,Belagavi,18.9,32.6,25.8,68.2,1009.3,22.5,SE,47.8,7.8,11.7,Yes,Yes
2016-12-15,Hubballi,19.4,28.9,23.3,81.6,1006.1,20.4,S,66.9,3.3,21.7,Yes,Yes
2016-12-16,Mysuru,13.5,22.5,18.7,51.7,1013.9,22.3,W,62.3,6.8,0.0,No,Yes
2016-12-17,Mangaluru,15.7,22.5,18.8,65.0,1022.4,16.6,NE,49.4,5.6,2.5,Yes,Yes
2016-12-18,Hubballi,12.2,22.7,19.0,64.2,1013.5,16.0,SE,43.0,8.2,0.0,No,No
2016-12-19,Bengaluru,25.1,35.7,28.8,50.1,,15.0,S,,4.6,3.7,Yes,Yes
2016-12-20,Mysuru,15.5,26.1,22.1,74.1,1020.9,17.4,N,44.8,6.7,3.1,Yes,Yes
2016-12-21,Hubballi,16.7,26.1,22.5,90.3,1011.9,16.1,SE,70.6,4.1,20.2,Yes,Yes
2016-12-22,Mangaluru,18.2,28.6,25.0,61.9,1024.0,22.5,SW,48.9,5.3,0.0,No,No
2016-12-23,Belagavi,18.0,26.3,22.0,67.9,1023.7,15.7,SW,24.5,7.6,6.4,Yes,No
2016-12-24,Mangaluru,15.7,25.6,20.1,62.6,1013.0,14.3,E,67.0,6.1,1.5,Yes,Yes
2016-12-25,Mangaluru,16.8,23.8,20.5,52.8,1010.7,25.2,W,4.7,6.8,0.0,No,No
2016-12-26,Hubballi,16.4,24.8,21.1,39.2,1016.9,15.6,SE,10.9,7.6,0.0,No,No
2016-12-27,Belagavi,14.6,28.3,21.4,52.4,1011.6,17.9,SE,53.9,4.6,3.6,Yes,No
2016-12-28,Belagavi,19.3,30.1,24.6,43.9,1007.4,,SW,50.5,4.5,1.9,Yes,Yes
2016-12-29,Mangaluru,17.4,25.6,22.0,80.8,1019.5,12.6,SW,47.7,7.8,6.2,Yes,Yes
2016-12-30,Hubballi,20.6,30.1,24.9,58.7,1019.1,22.0,NW,50.7,7.3,0.0,No,Yes
2016-12-31,Belagavi,16.4,25.7,21.8,55.7,1013.7,19.5,SE,9.3,9.9,0.0,No,No
2017-01-01,Belagavi,16.6,29.3,22.5,70.4,1006.6,23.1,,63.8,3.9,13.0,Yes,Yes
2017-01-02,Bengaluru,9.7,18.8,14.3,,1006.6,14.1,S,47.2,7.7,9.4,Yes,Yes
2017-01-03,Mangaluru,22.2,29.6,26.1,50.0,1013.2,17.1,N,44.3,4.4,0.0,No,Yes
2017-01-04,Mysuru,18.6,29.4,23.9,59.8,1010.1,16.8,N,49.2,8.5,0.0,No,No
2017-01-05,Mangaluru,22.2,30.2,26.7,71.1,1010.8,17.6,S,60.8,4.1,10.9,Yes,Yes
2017-01-06,Hubballi,4.3,16.3,11.2,64.5,1017.5,10.7,NW,50.4,5.5,0.1,No,Yes
2017-01-07,Belagavi,26.6,37.7,31.3,61.2,1015.9,16.8,W,21.4,7.7,0.0,No,No
2017-01-08,Belagavi,17.8,26.9,22.5,58.9,1019.1,10.6,NW,81.5,1.9,13.2,Yes,No
2017-01-09,Bengaluru,21.3,32.6,27.7,62.5,1007.1,17.7,S,68.0,6.6,0.0,No,No
2017-01-10,Belagavi,15.2,22.6,19.2,59.9,1010.3,,NW,29.7,8.5,0.0,No,No
2017-01-11,Belagavi,22.7,31.5,26.0,44.8,1015.7,8.7,NE,37.8,8.3,0.0,No,No
2017-01-12,Mysuru,13.0,22.9,19.4,57.5,1014.0,19.2,SE,44.5,4.8,0.0,No,No
2017-01-13,Mangaluru,15.9,25.6,21.3,43.8,1019.3,13.7,SE,58.7,5.3,10.1,Yes,Yes
2017-01-14,Belagavi,27.5,37.9,31.6,57.4,1013.7,11.9,E,15.6,9.3,0.0,No,No
2017-01-15,Hubballi,18.9,26.9,23.3,50.4,1020.7,20.8,S,37.7,7.2,0.0,No,No
2017-01-16,Mysuru,20.3,31.4,25.0,86.4,1014.1,17.0,S,33.1,5.8,5.9,Yes,No
2017-01-17,Mysuru,22.1,33.3,27.8,55.2,1016.6,19.0,NW,42.8,7.7,1.4,Yes,No
2017-01-18,Bengaluru,21.5,30.0,26.4,38.6,1009.6,14.8,NW,33.3,7.4,0.0,No,Yes
2017-01-19,Hubballi,20.6,28.8,25.2,53.6,1011.1,26.1,N,47.6,,5.9,Yes,Yes
2017-01-20,Mysuru,20.0,31.8,26.2,61.2,1015.5,12.9,SW,40.4,4.4,0.0,No,No
2017-01-21,Mangaluru,31.2,40.4,34.4,74.8,1018.9,22.2,N,43.6,7.1,0.0,No,Yes
2017-01-22,Hubballi,19.1,30.3,24.7,47.4,1014.4,14.9,SW,53.2,8.5,0.6,No,No
2017-01-23,Mangaluru,21.1,31.7,25.9,35.2,1010.3,8.5,SE,45.9,5.0,0.0,No,Yes
2017-01-24,Bengaluru,25.1,33.9,29.4,,1017.5,16.9,SE,58.8,5.3,4.0,Yes,Yes
2017-01-25,Bengaluru,23.0,32.8,29.8,37.2,999.5,16.2,SW,37.2,8.2,0.0,No,No
2017-01-26,Belagavi,24.1,35.3,30.2,48.3,1003.3,10.6,S,35.7,5.5,0.0,No,No
2017-01-27,Mangaluru,24.3,33.5,28.1,50.2,1013.7,11.1,SE,43.3,5.8,2.1,Yes,Yes
2017-01-28,Mangaluru,15.5,26.9,21.1,52.2,1010.3,14.6,S,53.4,4.5,0.0,No,Yes
2017-01-29,Bengaluru,26.1,36.3,32.4,61.1,1013.2,16.0,NW,16.8,9.8,1.7,Yes,Yes
2017-01-30,Mangaluru,14.4,25.0,21.4,44.4,1010.4,4.7,W,,7.5,0.0,No,No
2017-01-31,Hubballi,21.5,33.6,27.3,49.1,1012.8,18.7,E,49.3,6.1,0.0,No,Yes
2017-02-01,Belagavi,17.4,29.5,23.2,52.0,1005.8,12.4,E,46.7,5.1,10.2,Yes,No
2017-02-02,Belagavi,20.6,33.0,26.0,53.7,1012.6,9.0,NE,44.3,5.8,0.0,No,Yes
2017-02-03,Hubballi,24.6,32.1,27.7,52.9,1014.7,18.0,N,7.7,8.6,0.0,No,No
2017-02-04,Mysuru,22.5,31.1,27.8,56.7,1015.7,14.1,W,41.1,5.4,9.1,Yes,Yes
2017-02-05,Mangaluru,22.1,33.2,28.3,61.4,1019.6,19.0,NE,76.4,3.5,7.2,Yes,No
2017-02-06,Mysuru,28.6,38.1,33.2,55.8,1010.7,15.8,E,47.5,,0.0,No,No
2017-02-07,Mysuru,23.3,31.8,28.7,56.3,1010.7,14.0,SE,42.9,7.0,0.0,No,Yes
2017-02-08,Mangaluru,19.3,31.3,26.0,31.7,1001.7,13.3,W,37.9,6.8,1.2,Yes,Yes
2017-02-09,Bengaluru,27.2,35.0,30.9,51.1,1006.5,15.8,N,50.8,5.8,9.1,Yes,Yes
